"film_id","film_title","film_category","total_revenue","total_rent","avg_revenue_per_rental","last_rental_date"
998,"Zhivago Core","Horror","10.93","7","1.5614285714285714","2006-02-14 15:16:03"
477,"Jawbreaker Brooklyn","Music","10.91","9","1.2122222222222222","2005-08-21 19:05:23"
899,"Towers Hurricane","Classics","10.91","9","1.2122222222222222","2005-08-18 02:37:07"
168,"Comancheros Enemy","Children","9.94","6","1.6566666666666667","2005-08-23 22:25:26"
52,"Ballroom Mockingbird","Foreign","9.93","7","1.4185714285714286","2005-08-22 15:42:57"
178,"Connection Microcosmos","Comedy","8.95","5","1.7900000000000000","2006-02-14 15:16:03"
355,"Ghostbusters Elf","Animation","8.93","7","1.2757142857142857","2005-08-23 13:24:57"
401,"Harold French","Drama","8.93","7","1.2757142857142857","2005-08-21 22:27:11"
839,"Stallion Sundance","Sci-Fi","7.94","6","1.3233333333333333","2005-08-23 07:13:43"
475,"Japanese Run","Horror","7.94","6","1.3233333333333333","2005-08-23 14:43:15"
523,"Lights Deer","Classics","7.93","7","1.13285714285714285714","2005-08-18 13:42:14"
910,"Treatment Jekyll","Drama","6.94","6","1.15666666666666666667","2005-08-21 04:09:18"
196,"Cruelty Unforgiven","Classics","6.94","6","1.15666666666666666667","2005-08-23 02:39:37"
718,"Rebel Airport","Music","6.93","7","0.99000000000000000000","2005-08-23 01:59:14"
996,"Young Language","Documentary","6.93","7","0.99000000000000000000","2005-08-23 01:50:31"
335,"Freedom Cleopatra","Comedy","5.95","5","1.19000000000000000000","2005-08-21 12:48:08"
635,"Oklahoma Jumanji","New","5.94","6","0.99000000000000000000","2005-08-23 03:44:30"
885,"Texas Watch","Horror","5.94","6","0.99000000000000000000","2005-08-21 21:02:22"
261,"Duffel Apocalypse","Documentary","5.94","6","0.99000000000000000000","2005-08-21 00:21:29"
